	"Wild 24h"				"Wild 56h"				"Wild 80h"				"Aposymbiotic 24h"				"Aposymbiotic 56h"				"Aposymbiotic 80h"				"Aposymbiotic 92h"			
"Match ID"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"
2406	3.9195	13.3671																										
2407	3.46495	1.60441	2.81066	4.89738																								
2408	2.29009	4.98786	4.08406																									
2409	0.585549	1.61888																										
2410	0.432374	1.30857	0.514964	1.67049																								
2411	3.41996	1.86574	1.88648	4.28731																								
2412	2.98945	1.3037	1.85454	2.99719																								
2413	2.7509	5.27093																										
2414	3.0307	2.07284																										
2415	3.06885	1.60788	1.96601	4.06942																								
2416	2.17005	1.34779	0.738911	3.04231																								
2417	1.7463	0.692203	3.12803																									
2418	0.414615	0.495317	1.19373																									
2419	0.951583	0.717638	0.809405	3.07698																								
2420	1.67293	6.02519	4.09801	1.07363																								
2421	0.991998	0.614071	1.24313																									
2422	0.814968	0.714271	1.85789	0.826475																								
2423	1.52269	0.769569																										
2424	1.99673	3.23728	3.20286																									
2425	2.99468	2.88579	5.74512																									
2426	3.07041	1.19163	1.74874	2.31063																								
2427	4.59471	2.49093	3.01069	3.89519																								
2428	1.99842	1.29535	2.04204	1.23819																								
2429	3.39134	4.11831	4.82958																									
2430	1.07117	0.612478	1.17551																									
2431	2.26332	4.27006	3.22003																									
2432	5.77576	2.55145	4.86205																									
2433	0.573103	0.318501	0.311684	0.65576																								
2434	2.3259	1.72734	2.38346																									
2435	0.889338	0.519585	0.495489																									
2436	1.11323	0.660462	0.47012	1.13127																								
2437	0.190837	0.27892	2.81399																									
2438	3.37028	0.649727	1.76263																									
2439	0.540073	1.40332	2.08651	1.66967																								
2440	0.771878	1.30333																										
2441	1.07427	0.924328	0.417023	1.00533																								
2442	1.73809	0.670809	1.60391																									
2443	0.939277	1.0366																										
2444	1.29749	1.13535																										
2445	0.657051	0.642014																										
2446	0.368752	0.992972																										
2447	0.186402	0.337552																										
2448	0.304727	0.661529																										
2449	0.625534	0.280118	0.648254																									
2450	0.484335	0.268451																										
2451	0.392705	2.91801	0.134098																									
2452	1.3507	1.21331	1.04596																									
2453	0.500943	0.550312																										
2454	0.20593	0.751114																										
2455	0.69018	0.763838	1.10512																									
2456	1.24642	1.12434																										
2457	2.18165	3.20663																										
2458	1.77604	1.14221																										
2459	0.964849	2.83609																										
2460	0.412977	0.813852																										
2461	0.762282	2.41957																										
2462	0.531921	0.2954																										
2463	0.615084	2.54108																										
2464	0.365224	0.23378																										
2465	0.72267	0.69201																										
2466	0.661518	2.72646																										
2467	0.152214	0.229864																										
2468	0.463718	0.752705	0.915194																									
2469	0.567081	0.971309																										
2470	1.14523	0.998023																										
2471	0.26239	0.76362																										
2472	0.302634	0.329978																										
2473	0.899644	0.776744																										
2474	1.23273	2.93404																										
2475	0.166844	0.770201																										
2476	0.156962	0.200027																										
2477	0.926084	2.15077																										
2478	0.47769	0.8062																										
2479	0.982026	1.19697																										
2480	0.637911	0.701777																										
2481	3.84859	1.97075																										
2482	0.211744	0.230489																										
2483	1.92049	0.401854	0.403371																									
2484	0.456288	0.417722																										
2485	0.959589	2.00824																										
2486	0.766798	0.449201	1.07005																									
2487	0.226234	0.374311																										
2488	0.467381	0.77964																										
2489	0.646398	0.60472	0.495545																									
2490	1.84002	7.82858																										
2491	2.65681	0.564755																										
2492	0.41732	1.18152																										
2493	0.356553	0.806322	0.696275																									
2494	0.315299	0.361685																										
2495	0.345675	0.548717																										
2496	1.04249	0.961781	1.02134																									
2497	0.37975	0.259703																										
2498	0.597021	1.01308																										
2499	1.07992	1.54335	0.896069																									
2500	2.92605	0.62225	5.71774																									
2501	1.60789	0.940494																										
2502	6.32898	2.22147																										
2503	0.648398	0.417946																										
2504	0.156824	0.215169	1.16895																									
2505	1.36908	2.82509	4.45683																									
2506	8.16816	6.18923	4.02048																									
2507	3.30934	11.3018																										
2508	0.519665	0.425662																										
2509	0.53467	0.361722																										
2510	2.74992	1.86933																										
2511	1.13521	0.816802																										
2512	0.592648	0.84687	0.452219																									
2513	0.842945	2.30218																										
2514	0.525036	0.243576	0.402889																									
2515	1.21522	0.898102																										
2516	0.87694	3.15574																										
2517	4.30993	3.0463	1.34161																									
2518	0.731957	0.439812																										
2519	3.23098	1.79846	3.6259																									
2520	2.04018	10.2441	18.8071																									
2521	2.90624	2.93244	4.95216																									
2522	3.12648	1.08642																										
2523	9.21571	9.7399	7.85048																									
2524	8.9841	22.363																										
2525	2.51961	0.942268	0.480821																									
2526	6.29955	3.51539	2.67575																									
2527	7.44651	2.17281	4.95627																									
2528	0.781956	0.531869																										
2529	1.7771	1.45009	1.13509																									
2530	0.820135	0.760879	0.914325																									
2531	1.94319	3.48817	2.55388																									
2532	0.843473	0.506157																										
2533	1.18826	1.12163	0.970649																									
